88 -> 2101,97612808447 : Losne, Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Semur-en-A, Noidan, Vix, Salives, Leuglay, Savigny-le, Pontailler, Marsannay-, Genlis, Ahuy, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Arc-sur-Ti, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Bligny-sur, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Brazey-en-, Marcigny-s, Braux, Prenois, Auxonne
89 -> 2101,97612808447 : Losne, Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Semur-en-A, Noidan, Vix, Salives, Leuglay, Savigny-le, Pontailler, Marsannay-, Genlis, Ahuy, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Arc-sur-Ti, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Bligny-sur, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Brazey-en-, Marcigny-s, Braux, Prenois, Auxonne
90 -> 2087,58967593826 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Arc-sur-Ti, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Brazey-en-, Marcigny-s, Braux, Brianny, Prenois, Auxonne
91 -> 2087,58967593826 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Arc-sur-Ti, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Brazey-en-, Marcigny-s, Braux, Brianny, Prenois, Auxonne
92 -> 2087,58967593826 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Arc-sur-Ti, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Brazey-en-, Marcigny-s, Braux, Brianny, Prenois, Auxonne
93 -> 2084,5183126162 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Saulon-la-, Savigny-le, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Arc-sur-Ti, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Marcigny-s, Braux, Prenois, Auxonne
94 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
95 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
96 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
97 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
98 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
99 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
100 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
101 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
102 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
103 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
104 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
105 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
106 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
107 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
108 -> 1999,76525980364 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
109 -> 1977,39062642505 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Selongey, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
110 -> 1977,39062642505 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Selongey, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Santenay, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
111 -> 1963,44160340925 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Santenay, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Brianny, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
112 -> 1953,28452748327 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Santenay, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Brianny, Epagny, Fleurey-su, Blaisy-Bas, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
113 -> 1953,28452748327 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Santenay, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Brianny, Epagny, Fleurey-su, Blaisy-Bas, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
114 -> 1953,28452748327 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Santenay, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Brianny, Epagny, Fleurey-su, Blaisy-Bas, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
115 -> 1953,28452748327 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Santenay, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Brianny, Epagny, Fleurey-su, Blaisy-Bas, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
116 -> 1953,28452748327 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Santenay, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Brianny, Epagny, Fleurey-su, Blaisy-Bas, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
117 -> 1953,28452748327 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Santenay, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Clamerey, Précy-sous, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Nan-sous-T, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Brianny, Epagny, Fleurey-su, Blaisy-Bas, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
118 -> 1928,37288229841 : Saint-Juli, Is-sur-Til, Quetigny, Mirebeau-s, Marsannay-, Bligny-sur, Santenay, Brazey-en-, Seurre, Chenove, Arcenant, Pommard, Vougeot, Longvic, Selongey, Beaune, Roilly, Saulieu, Arnay-le-D, Pouilly-en, Brianny, Clamerey, Semur-en-A, Montigny-S, Fontangy, Montbard, Aisey-sur-, Bierre-les, Aisy-sous-, Saussy, Curtil-Sai, Saint-Apol, Dijon, Laignes, Dompierre-, Noidan, Vix, Salives, Leuglay, Savigny-le, Arc-sur-Ti, Pontailler, Marsannay-, Genlis, Ahuy, Losne, Meursault, Aloxe-Cort, Nuits-Sain, Normier, Vic-sous-T, Précy-sous, Nan-sous-T, Baigneux-l, Chamboeuf, T, Alise-Sain, Vitteaux, Epagny, Fleurey-su, Blaisy-Bas, Saulon-la-, Marcigny-s, Braux, Prenois, Auxonne
